theta,desired,actual
14800,8305,7385
14805,8348,7423
14810,8323,7462
14815,8234,7500
14820,8086,7538
14825,7891,7577
14830,7665,7625
14835,7427,7664
14840,7194,7674
14845,6985,7674
14850,6817,7654
14855,6703,7616
14860,6653,7577
9515,8183,7366
9520,8305,7385
9525,8348,7423
9530,8309,7462
9535,8190,7491
9540,8003,7538
9545,7767,7577
9550,7505,7616
9555,7243,7654
9560,7005,7654
9565,6816,7635
9570,6694,7616
9575,6651,7577
9580,6690,7538
9585,6809,7509
9590,6996,7472
9595,7232,7423
9600,7494,7375
9605,7756,7366
9610,7994,7356
9615,8183,7366
9620,8305,7404
9625,8348,7423
9630,8309,7462
9635,8190,7500
9640,8003,7538
9645,7767,7577
9650,7505,7625
9655,7243,7635
9660,7005,7654
9665,6816,7635
9670,6694,7616
9675,6651,7577
9680,6690,7538
9685,6809,7509
9690,6996,7472
9695,7232,7423
9700,7494,7385
9705,7756,7356
9710,7994,7356
9715,8183,7366
9720,8305,7394
9725,8348,7433
9730,8309,7462
9735,8190,7491
9740,8003,7538
9745,7767,7577
9750,7505,7616
9755,7243,7654
9760,7005,7654
9765,6816,7635
9770,6694,7616
9775,6651,7577
9780,6690,7538
9785,6809,7500
9790,6996,7472
9795,7232,7423
9800,7494,7385
9805,7756,7366
9810,7994,7356
9815,8183,7366
9820,8305,7394
9825,8348,7433
9830,8309,7462
9835,8190,7491
9840,8003,7538
9845,7768,7577
9850,7506,7616
9855,7243,7654
9860,7005,7654
9865,6816,7635
9870,6694,7616
9875,6651,7577
9880,6690,7538
9885,6809,7500
9890,6996,7472
9895,7231,7423
9900,7493,7375
9905,7756,7356
9910,7994,7356
9915,8183,7366
9920,8305,7394
9925,8348,7433
9930,8309,7462
9935,8190,7500
9940,8003,7538
9945,7768,7577
9950,7506,7616
9955,7243,7654
9960,7005,7654
9965,6816,7635
9970,6694,7616
9975,6651,7577
9980,6690,7538
9985,6809,7500
9990,6996,7472
9995,7231,7433
10000,7493,7385
10005,7756,7356
10010,7994,7356
10015,8183,7366
10020,8305,7394
10025,8348,7433
10030,8309,7462
10035,8190,7491
10040,8003,7538
10045,7768,7577
10050,7506,7616
10055,7243,7654
10060,7005,7654
10065,6816,7635
10070,6694,7616
10075,6651,7577
10080,6690,7538
10085,6809,7500
10090,6996,7462
10095,7231,7423
10100,7493,7385
10105,7756,7366
10110,7993,7356
10115,8183,7366
10120,8305,7394
10125,8348,7433
10130,8309,7462
10135,8190,7491
10140,8003,7538
10145,7768,7577
10150,7506,7616
10155,7243,7645
10160,7006,7654
10165,6816,7635
10170,6694,7616
10175,6651,7577
10180,6690,7538
10185,6809,7500
10190,6996,7462
10195,7231,7423
10200,7493,7385
10205,7756,7356
10210,7993,7356
10215,8183,7366
10220,8305,7394
10225,8348,7433
10230,8309,7462
10235,8190,7491
10240,8003,7538
10245,7768,7577
10250,7506,7616
10255,7243,7645
10260,7006,7654
10265,6816,7635
10270,6694,7616
10275,6651,7577
10280,6690,7538
10285,6809,7500
10290,6996,7462
10295,7231,7423
10300,7493,7385
10305,7756,7366
10310,7993,7356
10315,8183,7366
10320,8305,7394
10325,8348,7433
10330,8309,7462
10335,8190,7500
10340,8003,7538
10345,7768,7577
10350,7506,7616
10355,7243,7654
10360,7006,7654
10365,6816,7635
10370,6694,7616
10375,6651,7577
10380,6690,7538
10385,6809,7500
10390,6996,7462
10395,7231,7423
10400,7493,7385
10405,7756,7356
10410,7993,7356
10415,8183,7366
10420,8305,7394
10425,8348,7433
10430,8309,7462
10435,8190,7500
10440,8003,7538
10445,7768,7577
10450,7506,7616
10455,7243,7654
10460,7006,7654
10465,6816,7635
10470,6694,7616
10475,6651,7577
10480,6690,7538
10485,6809,7500
10490,6996,7462
10495,7231,7423
10500,7493,7385
10505,7756,7356
10510,7993,7356
10515,8183,7366
10520,8305,7394
10525,8348,7433
10530,8309,7462
10535,8190,7500
10540,8003,7538
10545,7768,7577
10550,7506,7616
10555,7243,7645
10560,7006,7654
10565,6816,7635
10570,6694,7616
10575,6651,7577
10580,6690,7538
10585,6809,7500
10590,6996,7462
10595,7231,7423
10600,7493,7375
10605,7756,7356
10610,7993,7346
10615,8183,7366
10620,8305,7385
10625,8348,7423
10630,8309,7452
10635,8190,7491
10640,8004,7538
10645,7768,7577
10650,7506,7606
10655,7243,7635
10660,7006,7645
10665,6816,7625
10670,6694,7606
10675,6651,7567
10680,6690,7538
10685,6809,7500
10690,6995,7462
10695,7231,7414
10700,7493,7375
10705,7756,7346
10710,7993,7346
10715,8183,7356
10720,8305,7385
10725,8348,7414
10730,8309,7452
10735,8190,7491
10740,8004,7538
10745,7768,7567
10750,7506,7616
10755,7243,7645
10760,7006,7645
10765,6817,7625
10770,6694,7606
10775,6651,7567
10780,6690,7538
10785,6809,7491
10790,6995,7462
10795,7231,7414
10800,7493,7375
10805,7756,7356
10810,7993,7337
10815,8183,7356
10820,8305,7375
10825,8348,7414
10830,8309,7452
10835,8190,7491
10840,8004,7538
10845,7768,7567
10850,7506,7606
10855,7243,7635
10860,7006,7645
10865,6817,7625
10870,6694,7606
10875,6651,7567
10880,6690,7538
10885,6809,7491
10890,6995,7462
10895,7231,7414
10900,7493,7366
10905,7756,7346
10910,7993,7337
10915,8182,7356
10920,8305,7375
10925,8348,7414
10930,8309,7452
10935,8190,7491
10940,8004,7538
10945,7768,7567
10950,7506,7616
10955,7243,7635
10960,7006,7635
10965,6817,7625
10970,6694,7606
10975,6651,7567
10980,6690,7538
10985,6809,7491
10990,6995,7452
10995,7231,7414
11000,7493,7375
11005,7756,7337
11010,7993,7337
11015,8182,7356
11020,8305,7375
11025,8348,7414
11030,8309,7452
11035,8190,7491
11040,8004,7529
11045,7768,7567
11050,7506,7616
11055,7243,7635
11060,7006,7645
11065,6817,7625
11070,6694,7606
11075,6651,7577
11080,6690,7538
11085,6809,7500
11090,6995,7462
11095,7231,7423
11100,7493,7375
11105,7756,7356
11110,7993,7346
11115,8182,7366
11120,8305,7385
11125,8348,7414
11130,8309,7452
11135,8190,7491
11140,8004,7538
11145,7768,7577
11150,7506,7616
11155,7243,7645
11160,7006,7645
11165,6817,7625
11170,6694,7606
11175,6651,7577
11180,6690,7538
11185,6809,7500
11190,6995,7462
11195,7231,7414
11200,7493,7375
11205,7756,7346
11210,7993,7346
11215,8182,7356
11220,8305,7375
11225,8348,7414
11230,8309,7452
11235,8190,7491
11240,8004,7538
11245,7768,7567
11250,7506,7616
11255,7243,7645
11260,7006,7645
11265,6817,7625
11270,6694,7606
11275,6651,7577
11280,6690,7538
11285,6809,7500
11290,6995,7462
11295,7231,7423
11300,7493,7375
11305,7756,7356
11310,7993,7346
11315,8182,7366
11320,8305,7385
11325,8348,7423
11330,8309,7452
11335,8190,7491
11340,8004,7538
11345,7768,7577
11350,7506,7616
11355,7243,7645
11360,7006,7645
11365,6817,7625
11370,6694,7616
11375,6651,7577
11380,6690,7538
11385,6809,7500
11390,6995,7472
11395,7231,7423
11400,7493,7385
11405,7756,7356
11410,7993,7356
11415,8182,7366
11420,8305,7385
11425,8348,7423
11430,8309,7462
11435,8190,7491
11440,8004,7538
11445,7768,7577
11450,7506,7616
11455,7243,7654
11460,7006,7645
11465,6817,7625
11470,6694,7616
11475,6651,7577
11480,6690,7538
11485,6809,7500
11490,6995,7462
11495,7231,7423
11500,7493,7375
11505,7756,7356
11510,7993,7346
11515,8182,7366
11520,8305,7385
11525,8348,7414
11530,8309,7452
11535,8190,7491
11540,8004,7538
11545,7768,7577
11550,7506,7616
11555,7243,7645
11560,7006,7645
11565,6817,7625
11570,6694,7616
11575,6651,7577
11580,6690,7538
11585,6809,7500
11590,6995,7472
11595,7231,7423
11600,7493,7394
11605,7756,7356
11610,7993,7346
11615,8182,7366
11620,8305,7385
11625,8348,7423
11630,8309,7462
11635,8190,7491
11640,8004,7538
11645,7768,7577
11650,7506,7616
11655,7244,7635
11660,7006,7645
11665,6817,7625
11670,6694,7616
11675,6651,7577
11680,6690,7538
11685,6809,7500
11690,6995,7462
11695,7231,7423
11700,7493,7375
11705,7755,7356
11710,7993,7346
11715,8182,7366
11720,8305,7385
11725,8348,7423
11730,8309,7452
11735,8190,7491
11740,8004,7538
11745,7768,7577
11750,7506,7606
11755,7244,7635
11760,7006,7645
11765,6817,7625
11770,6694,7606
11775,6651,7577
11780,6690,7538
11785,6809,7500
11790,6995,7462
11795,7231,7423
11800,7493,7375
11805,7755,7375
11810,7993,7346
11815,8182,7356
11820,8305,7385
11825,8348,7414
11830,8309,7452
11835,8190,7491
11840,8004,7538
11845,7768,7577
11850,7506,7616
11855,7244,7635
11860,7006,7645
11865,6817,7625
11870,6694,7606
11875,6651,7567
11880,6690,7538
11885,6809,7491
11890,6995,7452
11895,7231,7414
11900,7493,7375
11905,7755,7346
11910,7993,7346
11915,8182,7366
11920,8305,7385
11925,8348,7414
11930,8309,7452
11935,8190,7491
11940,8004,7538
11945,7768,7567
11950,7506,7616
11955,7244,7635
11960,7006,7645
11965,6817,7625
11970,6694,7606
11975,6651,7567
11980,6690,7538
11985,6809,7491
11990,6995,7462
11995,7231,7414
12000,7493,7375
12005,7755,7346
12010,7993,7346
12015,8182,7366
12020,8305,7385
12025,8348,7423
12030,8309,7452
12035,8190,7491
12040,8004,7538
12045,7768,7567
12050,7506,7606
12055,7244,7645
12060,7006,7645
12065,6817,7625
12070,6694,7606
12075,6651,7567
12080,6690,7538
12085,6809,7500
12090,6995,7462
12095,7231,7414
12100,7493,7375
12105,7755,7346
12110,7993,7346
12115,8182,7356
12120,8305,7385
12125,8348,7423
12130,8309,7452
12135,8190,7491
12140,8004,7538
12145,7768,7567
12150,7506,7616
12155,7244,7645
12160,7006,7645
12165,6817,7625
12170,6694,7606
12175,6651,7577
12180,6690,7538
12185,6809,7500
12190,6995,7462
12195,7231,7414
12200,7493,7375
12205,7755,7346
12210,7993,7346
12215,8182,7366
12220,8305,7385
12225,8348,7423
12230,8309,7462
12235,8190,7491
12240,8004,7538
12245,7768,7577
12250,7506,7616
12255,7244,7645
12260,7006,7645
12265,6817,7625
12270,6694,7606
12275,6651,7577
12280,6690,7538
12285,6809,7500
12290,6995,7462
12295,7231,7423
12300,7493,7375
12305,7755,7356
12310,7993,7346
12315,8182,7366
12320,8305,7385
12325,8348,7423
12330,8309,7462
12335,8190,7491
12340,8004,7538
12345,7768,7577
12350,7506,7606
12355,7244,7645
12360,7006,7645
12365,6817,7625
12370,6694,7606
12375,6651,7577
12380,6690,7538
12385,6809,7500
12390,6995,7462
12395,7231,7423
12400,7493,7375
12405,7755,7356
12410,7993,7346
12415,8182,7366
12420,8305,7385
12425,8348,7423
12430,8309,7462
12435,8190,7491
12440,8004,7538
12445,7768,7577
12450,7506,7616
12455,7244,7645
12460,7006,7645
12465,6817,7625
12470,6694,7606
12475,6651,7577
12480,6690,7538
12485,6809,7500
12490,6995,7462
12495,7231,7423
12500,7493,7385
12505,7755,7356
12510,7993,7346
12515,8182,7366
12520,8305,7385
12525,8348,7423
12530,8309,7462
12535,8190,7491
12540,8004,7538
12545,7768,7577
12550,7506,7596
12555,7244,7645
12560,7006,7645
12565,6817,7625
12570,6694,7606
12575,6651,7577
12580,6690,7538
12585,6809,7500
12590,6995,7462
12595,7231,7423
12600,7493,7375
12605,7755,7356
12610,7993,7346
12615,8182,7366
12620,8305,7385
12625,8348,7423
12630,8309,7462
12635,8190,7491
12640,8004,7538
12645,7768,7577
12650,7506,7616
12655,7244,7635
12660,7006,7645
12665,6817,7625
12670,6694,7606
12675,6651,7577
12680,6690,7538
12685,6809,7500
12690,6995,7462
12695,7231,7423
12700,7493,7385
12705,7755,7356
12710,7993,7346
12715,8182,7366
12720,8305,7385
12725,8348,7423
12730,8309,7462
12735,8190,7491
12740,8004,7538
12745,7768,7577
12750,7507,7616
12755,7244,7645
12760,7006,7645
12765,6817,7625
12770,6694,7606
12775,6651,7577
12780,6690,7538
12785,6809,7500
12790,6995,7462
12795,7231,7414
12800,7492,7375
12805,7755,7356
12810,7993,7346
12815,8182,7366
12820,8305,7385
12825,8348,7423
12830,8309,7462
12835,8190,7491
12840,8004,7538
12845,7769,7577
12850,7507,7616
12855,7244,7645
12860,7006,7645
12865,6817,7635
12870,6694,7616
12875,6651,7577
12880,6690,7538
12885,6809,7500
12890,6995,7462
12895,7230,7423
12900,7492,7375
12905,7755,7356
12910,7993,7356
12915,8182,7366
12920,8305,7394
12925,8348,7433
12930,8309,7462
12935,8190,7500
12940,8004,7538
12945,7769,7577
12950,7507,7616
12955,7244,7645
12960,7006,7645
12965,6817,7635
12970,6694,7616
12975,6651,7577
12980,6690,7538
12985,6809,7500
12990,6995,7462
12995,7230,7423
13000,7492,7385
13005,7755,7356
13010,7993,7346
13015,8182,7356
13020,8305,7385
13025,8348,7423
13030,8309,7452
13035,8190,7491
13040,8004,7538
13045,7769,7577
13050,7507,7616
13055,7244,7645
13060,7006,7645
13065,6817,7625
13070,6694,7606
13075,6651,7567
13080,6690,7538
13085,6809,7500
13090,6995,7462
13095,7230,7414
13100,7492,7375
13105,7755,7346
13110,7993,7346
13115,8182,7356
13120,8305,7385
13125,8348,7414
13130,8309,7452
13135,8190,7491
13140,8004,7529
13145,7769,7567
13150,7507,7606
13155,7244,7635
13160,7006,7635
13165,6817,7625
13170,6694,7606
13175,6651,7567
13180,6690,7538
13185,6809,7491
13190,6995,7462
13195,7230,7414
13200,7492,7375
13205,7755,7346
13210,7993,7337
13215,8182,7356
13220,8305,7375
13225,8348,7414
13230,8309,7452
13235,8190,7481
13240,8004,7529
13245,7769,7567
13250,7507,7616
13255,7244,7635
13260,7006,7635
13265,6817,7625
13270,6694,7606
13275,6651,7567
13280,6690,7538
13285,6809,7491
13290,6995,7462
13295,7230,7414
13300,7492,7375
13305,7755,7346
13310,7993,7337
13315,8182,7356
13320,8305,7375
13325,8348,7414
13330,8309,7452
13335,8190,7491
13340,8004,7529
13345,7769,7567
13350,7507,7616
13355,7244,7625
13360,7006,7645
13365,6817,7625
13370,6694,7606
13375,6651,7567
13380,6690,7538
13385,6809,7500
13390,6995,7462
13395,7230,7414
13400,7492,7375
13405,7755,7346
13410,7993,7337
13415,8182,7356
13420,8305,7375
13425,8348,7414
13430,8309,7452
13435,8190,7491
13440,8004,7529
13445,7769,7567
13450,7507,7616
13455,7244,7635
13460,7006,7635
13465,6817,7625
13470,6694,7596
13475,6651,7567
13480,6690,7538
13485,6809,7491
13490,6995,7462
13495,7230,7414
13500,7492,7366
13505,7755,7346
13510,7993,7337
13515,8182,7356
13520,8305,7375
13525,8348,7414
13530,8309,7452
13535,8191,7491
13540,8004,7529
13545,7769,7567
13550,7507,7616
13555,7244,7645
13560,7006,7645
13565,6817,7625
13570,6694,7606
13575,6651,7577
13580,6690,7538
13585,6809,7500
13590,6995,7462
13595,7230,7423
13600,7492,7375
13605,7755,7346
13610,7992,7346
13615,8182,7366
13620,8305,7385
13625,8348,7414
13630,8309,7452
13635,8191,7491
13640,8004,7538
13645,7769,7577
13650,7507,7616
13655,7244,7645
13660,7007,7645
13665,6817,7625
13670,6694,7606
13675,6651,7577
13680,6690,7538
13685,6808,7500
13690,6995,7462
13695,7230,7423
13700,7492,7375
13705,7755,7346
13710,7992,7346
13715,8182,7366
13720,8305,7385
13725,8348,7414
13730,8309,7452
13735,8191,7491
13740,8004,7538
13745,7769,7567
13750,7507,7616
13755,7244,7645
13760,7007,7645
13765,6817,7625
13770,6695,7606
13775,6651,7577
13780,6690,7538
13785,6808,7500
13790,6995,7472
13795,7230,7423
13800,7492,7385
13805,7755,7356
13810,7992,7346
13815,8182,7366
13820,8304,7394
13825,8348,7423
13830,8309,7452
13835,8191,7491
13840,8004,7538
13845,7769,7577
13850,7507,7616
13855,7244,7645
13860,7007,7645
13865,6817,7635
13870,6695,7616
13875,6651,7577
13880,6690,7538
13885,6808,7509
13890,6995,7472
13895,7230,7433
13900,7492,7375
13905,7755,7366
13910,7992,7356
13915,8182,7366
13920,8304,7394
13925,8348,7423
13930,8309,7462
13935,8191,7491
13940,8004,7538
13945,7769,7577
13950,7507,7616
13955,7244,7654
13960,7007,7645
13965,6817,7635
13970,6695,7616
13975,6651,7577
13980,6690,7538
13985,6808,7500
13990,6995,7472
13995,7230,7423
14000,7492,7385
14005,7755,7356
14010,7992,7356
14015,8182,7366
14020,8304,7394
14025,8348,7423
14030,8309,7462
14035,8191,7491
14040,8004,7538
14045,7769,7577
14050,7507,7616
14055,7244,7645
14060,7007,7645
14065,6817,7635
14070,6695,7616
14075,6651,7577
14080,6690,7538
14085,6808,7509
14090,6995,7472
14095,7230,7433
14100,7492,7385
14105,7755,7366
14110,7992,7356
14115,8182,7366
14120,8304,7394
14125,8348,7423
14130,8309,7462
14135,8191,7491
14140,8004,7538
14145,7769,7577
14150,7507,7616
14155,7244,7645
14160,7007,7654
14165,6817,7635
14170,6695,7616
14175,6651,7577
14180,6690,7538
14185,6808,7509
14190,6994,7472
14195,7230,7433
14200,7492,7385
14205,7755,7366
14210,7992,7356
14215,8182,7366
14220,8304,7394
14225,8348,7423
14230,8309,7462
14235,8191,7491
14240,8005,7538
14245,7769,7577
14250,7507,7616
14255,7244,7645
14260,7007,7654
14265,6817,7635
14270,6695,7616
14275,6651,7577
14280,6690,7538
14285,6808,7509
14290,6994,7472
14295,7230,7433
14300,7492,7385
14305,7755,7356
14310,7992,7356
14315,8182,7366
14320,8304,7394
14325,8348,7433
14330,8309,7462
14335,8191,7500
14340,8005,7538
14345,7769,7577
14350,7507,7616
14355,7244,7645
14360,7007,7654
14365,6817,7635
14370,6695,7616
14375,6651,7577
14380,6690,7538
14385,6808,7509
14390,6994,7472
14395,7230,7433
14400,7492,7385
14405,7755,7356
14410,7992,7356
14415,8182,7366
14420,8304,7394
14425,8348,7433
14430,8309,7462
14435,8191,7491
14440,8005,7538
14445,7769,7577
14450,7507,7616
14455,7244,7654
14460,7007,7654
14465,6817,7635
14470,6695,7616
14475,6651,7577
14480,6690,7538
14485,6808,7509
14490,6994,7472
14495,7230,7433
14500,7492,7385
14505,7755,7366
14510,7992,7356
14515,8182,7366
14520,8304,7394
14525,8348,7433
14530,8309,7462
14535,8191,7491
14540,8005,7538
14545,7769,7577
14550,7507,7616
14555,7244,7654
14560,7007,7654
14565,6817,7635
14570,6695,7616
14575,6651,7577
14580,6690,7538
14585,6808,7509
14590,6994,7472
14595,7230,7423
14600,7492,7385
14605,7755,7366
14610,7992,7356
14615,8182,7366
14620,8304,7394
14625,8348,7423
14630,8309,7462
14635,8191,7491
14640,8005,7538
14645,7769,7577
14650,7507,7616
14655,7245,7654
14660,7007,7654
14665,6817,7635
14670,6695,7616
14675,6651,7577
14680,6690,7538
14685,6808,7509
14690,6994,7472
14695,7230,7433
14700,7492,7385
14705,7754,7366
14710,7992,7356
14715,8182,7366
14720,8304,7394
14725,8348,7423
14730,8309,7462
14735,8191,7491
14740,8005,7538
14745,7769,7577
14750,7507,7616
14755,7245,7654
14760,7007,7654
14765,6817,7635
14770,6695,7616
14775,6651,7577
14780,6690,7538
14785,6808,7509
14790,6994,7472
14795,7230,7433
14800,7492,7385
14805,7754,7366
14810,7992,7356
14815,8182,7366
14820,8304,7394
14825,8348,7433
14830,8309,7462
14835,8191,7491
14840,8005,7538
14845,7769,7577
14850,7507,7616
14855,7245,7654
14860,7007,7654
14865,6817,7635
14870,6695,7616
14875,6651,7577
14880,6690,7538
14885,6808,7509
14890,6994,7472
14895,7230,7433
14900,7492,7385
14905,7754,7366
14910,7992,7356
14915,8182,7366
14920,8304,7394
14925,8348,7433
14930,8309,7462
14935,8191,7491
14940,8005,7538
14945,7769,7577
14950,7507,7616
14955,7245,7645
14960,7007,7654
14965,6817,7635
14970,6695,7616
14975,6651,7577
14980,6690,7538
14985,6808,7509
14990,6994,7472
14995,7230,7433
15000,7492,7385
15005,7754,7356
15010,7992,7356
15015,8182,7366
15020,8304,7394
15025,8348,7433
15030,8309,7462
15035,8191,7491
15040,8005,7538
15045,7769,7577
15050,7507,7616
15055,7245,7654
15060,7007,7654
15065,6817,7635
15070,6695,7616
15075,6651,7577
15080,6690,7538
15085,6808,7500
15090,6994,7472
15095,7230,7433
15100,7492,7385
15105,7754,7366
15110,7992,7356
15115,8182,7366
15120,8304,7394
15125,8348,7433
15130,8309,7462
15135,8191,7491
15140,8005,7538
15145,7769,7577
15150,7507,7616
15155,7245,7654
15160,7007,7654
15165,6817,7635
15170,6695,7616
15175,6651,7577
15180,6690,7538
15185,6808,7500
15190,6994,7472
15195,7230,7433
15200,7492,7385
15205,7754,7356
15210,7992,7356
15215,8182,7366
15220,8304,7394
15225,8348,7433
15230,8309,7462
15235,8191,7491
15240,8005,7538
15245,7769,7577
15250,7507,7616
15255,7245,7645
15260,7007,7654
15265,6817,7635
15270,6695,7616
15275,6651,7577
15280,6690,7538
15285,6808,7500
15290,6994,7472
15295,7230,7433
15300,7492,7375
15305,7754,7356
15310,7992,7356
15315,8182,7366
15320,8304,7394
15325,8348,7433
15330,8309,7462
15335,8191,7491
15340,8005,7538
15345,7769,7577
15350,7507,7616
15355,7245,7645
15360,7007,7654
15365,6817,7635
15370,6695,7616
15375,6651,7577
15380,6690,7538
15385,6808,7509
15390,6994,7472
15395,7230,7433
15400,7492,7385
15405,7754,7356
15410,7992,7356
15415,8182,7366
15420,8304,7394
15425,8348,7433
15430,8309,7462
15435,8191,7491
15440,8005,7538
15445,7769,7577
15450,7507,7616
15455,7245,7654
15460,7007,7654
15465,6817,7635
15470,6695,7616
15475,6651,7577
15480,6690,7538
15485,6808,7500
15490,6994,7472
15495,7230,7433
15500,7492,7385
15505,7754,7366
15510,7992,7356
15515,8182,7366
15520,8304,7394
15525,8348,7433
15530,8309,7462
15535,8191,7491
15540,8005,7538
15545,7769,7577
15550,7508,7616
15555,7245,7645
15560,7007,7654
15565,6817,7635
15570,6695,7606
15575,6651,7577
15580,6690,7538
15585,6808,7500
15590,6994,7472
15595,7230,7433
15600,7491,7385
15605,7754,7366
15610,7992,7356
15615,8181,7366
15620,8304,7394
15625,8348,7433
15630,8309,7462
15635,8191,7491
15640,8005,7538
15645,7769,7577
15650,7508,7616
15655,7245,7654
15660,7007,7654
15665,6818,7635
15670,6695,7616
15675,6651,7577
15680,6690,7538
15685,6808,7500
15690,6994,7472
15695,7230,7433
15700,7491,7385
15705,7754,7366
15710,7992,7356
15715,8181,7366
15720,8304,7394
15725,8348,7433
15730,8309,7462
15735,8191,7491
15740,8005,7538
15745,7769,7577
